1680584400000,91.66000000,92.27000000,91.63000000,92.17000000,19894.39500000,1680587999999,1832124.20603000,3895,9691.89700000,892398.70314000,0
1680588000000,92.16000000,92.74000000,91.94000000,92.55000000,19638.62000000,1680591599999,1813017.24963000,5034,9197.97200000,849182.53144000,0
1680591600000,92.56000000,92.77000000,92.00000000,92.10000000,13270.55000000,1680595199999,1224475.71302000,3986,4993.05500000,460829.74790000,0
1680595200000,92.09000000,92.70000000,91.77000000,92.61000000,18988.14700000,1680598799999,1751069.41681000,4764,10972.08600000,1012564.52329000,0
1680598800000,92.60000000,93.00000000,92.33000000,92.94000000,20055.41000000,1680602399999,1857442.92311000,4770,11711.53500000,1084722.62392000,0
1680602400000,92.92000000,93.35000000,92.65000000,92.91000000,31081.34300000,1680605999999,2892105.66351000,7193,14641.93800000,1362825.51574000,0
1680606000000,92.91000000,94.12000000,92.87000000,93.65000000,49245.22900000,1680609599999,4611499.26522000,12885,24632.53800000,2307256.58594000,0
1680609600000,93.65000000,94.05000000,93.22000000,93.79000000,28554.23100000,1680613199999,2676433.82888000,7646,15210.22500000,1426089.64845000,0
1680613200000,93.80000000,94.02000000,92.96000000,93.28000000,31588.46600000,1680616799999,2951369.48566000,8668,13461.99700000,1257864.22886000,0
1680616800000,93.28000000,93.73000000,93.03000000,93.03000000,26180.52400000,1680620399999,2444760.98620000,7782,13721.31000000,1281343.52960000,0
1680620400000,93.03000000,93.15000000,92.27000000,92.67000000,30300.04400000,1680623999999,2808579.16371000,8939,13508.71500000,1251954.75954000,0
1680624000000,92.68000000,92.99000000,92.49000000,92.92000000,12985.75300000,1680627599999,1203951.56387000,3549,6036.63200000,559659.05927000,0
1680627600000,92.92000000,93.36000000,92.87000000,93.03000000,13914.93800000,1680631199999,1295052.69998000,4075,7987.41800000,743419.53405000,0
1680631200000,93.03000000,93.08000000,92.53000000,92.62000000,15743.01500000,1680634799999,1461964.45335000,3577,5877.41100000,545833.10226000,0
1680634800000,92.62000000,92.92000000,92.55000000,92.83000000,14412.98800000,1680638399999,1336501.89170000,3318,6724.65700000,623603.57224000,0
1680638400000,92.83000000,93.31000000,92.75000000,93.14000000,9995.46700000,1680641999999,929819.46375000,3317,5439.68900000,505984.55343000,0
1680642000000,93.15000000,93.19000000,92.60000000,92.75000000,12381.95600000,1680645599999,1150697.41974000,3226,7484.47600000,695879.27474000,0
1680645600000,92.75000000,92.93000000,92.61000000,92.63000000,10930.57900000,1680649199999,1013477.74530000,2737,5049.12700000,468142.30196000,0
1680649200000,92.65000000,92.74000000,92.00000000,92.58000000,24881.35600000,1680652799999,2297341.90629000,6314,10433.10800000,963609.02350000,0
1680652800000,92.57000000,93.84000000,91.83000000,93.75000000,50551.12700000,1680656399999,4689503.74338000,11495,22964.18800000,2132543.17510000,0
1680656400000,93.74000000,93.92000000,93.38000000,93.71000000,28842.76400000,1680659999999,2702650.03740000,6330,14515.41300000,1360382.38799000,0
1680660000000,93.72000000,94.41000000,93.60000000,93.65000000,33841.11200000,1680663599999,3181284.97199000,7227,17369.27200000,1633265.51573000,0
1680663600000,93.65000000,93.99000000,93.53000000,93.85000000,13623.97800000,1680667199999,1277155.41667000,3489,6623.86400000,621083.48385000,0
1680667200000,93.85000000,93.92000000,93.59000000,93.74000000,13643.87000000,1680670799999,1278948.42032000,3140,5037.99000000,472337.51768000,0
1680670800000,93.74000000,94.26000000,93.73000000,93.99000000,18259.87900000,1680674399999,1716277.41011000,3728,7567.91500000,711472.88122000,0
1680674400000,93.99000000,94.16000000,93.70000000,94.14000000,19373.14800000,1680677999999,1820439.65905000,3301,9893.32400000,929749.04473000,0
1680678000000,94.13000000,95.05000000,93.83000000,94.89000000,56657.64200000,1680681599999,5354847.98295000,9879,28050.05000000,2651350.10185000,0
1680681600000,94.90000000,94.99000000,94.27000000,94.87000000,29955.63200000,1680685199999,2836719.58016000,6219,14331.67900000,1357460.46788000,0
1680685200000,94.87000000,94.94000000,94.39000000,94.47000000,22453.82600000,1680688799999,2124112.21318000,4636,9806.06100000,927867.13192000,0
1680688800000,94.47000000,94.74000000,94.45000000,94.73000000,22144.65800000,1680692399999,2094528.09025000,4514,11085.96400000,1048654.64085000,0
1680692400000,94.72000000,94.86000000,94.30000000,94.67000000,24495.98600000,1680695999999,2317539.59269000,4726,11544.85700000,1092308.91353000,0
1680696000000,94.67000000,94.89000000,93.55000000,94.40000000,51339.94000000,1680699599999,4838374.71244000,10317,24702.68700000,2329186.32653000,0
1680699600000,94.39000000,94.50000000,93.07000000,93.55000000,43473.55000000,1680703199999,4073332.09679000,8170,20165.02500000,1889725.53268000,0
1680703200000,93.56000000,93.78000000,91.90000000,92.20000000,71701.10500000,1680706799999,6631604.57859000,14542,29831.24800000,2759617.13979000,0
1680706800000,92.21000000,92.40000000,91.11000000,92.14000000,60324.74200000,1680710399999,5539164.70727000,14989,24606.22900000,2258815.35784000,0
